path,text
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0001_000027175-000041500.wav,كيف بتعلم وبيوم من الايام بين مجموعه طلاب ب باحه الجامعه قالت هالعباره بعد ما شافت صبي صغير عم يلعب ع مقعد خشب لحالو
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0002_000042571-000066319.wav,هيدي الصبي الصغيره شو عم تعمل هون ضحك شخص من ال موجودين بس سمعا وقال شو الهيئه ال صبيه مش من عنا ضحكت صديقتي الاجنبيه بعد هال تعليق وعرفت انا قالت شي لغويا غلط مين منكن عرف وين غلطت صديقتي او حزر شو موضوع حلقتنا اليوم
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0003_000067604-000094440.wav,مستعميننا الاعزاء معكن مريم وبحلقه اليوم رح نحكي مره جديده عن قواعد اللغه العربيه او يعني grammar وهالمره الموضوع عن المؤنث والمذكر بالانكليزي Feminine and masculine صديقتي كان لازم تقول هيدا الصبي الصغير شو عم يعمل هون بدل هيدي الصبي الصغيره شو عم تعمل هون
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0004_000094480-000104274.wav,لان ببساطه مذكر و بالتالي لازم مع المذكر نستخدم اسم اشاره مذكر مذكر
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0005_000328730-000340089.wav,و صفه بالمذكر يعني كل الكلمات بالجمله لازم تكون ب صيغه المذكر لتتلائم مع المذكر اللي عم نحكي عنو واللي هون هو الصبي طيب كيف منفرق ومنعرف شو المؤنث وشو المذكر في شي اسمو علامات التانيث يعني اشيا بالكلمه بتساعدنا نعرف انو هالكلمه مؤنث وهيدي علامات منفرقا اكتر لمن نشوف الكلمه مكتوبه لان بال لفظ اصواتن مرات بتشبه بعض اول علامه هي التاء المربوطه باخر الكلمه متل مثلا There is something called signs of feminine which means things in a word that help us tell that this word is feminine We can differentiate these sign more when we see the word written because their sound in pronunciation is sometimes similar The first sign is Al ta Al Marbouta ه at the end of the word Like for example طاوله شجره مجله دفايه زريعه تكايه سجاده ضيعه هيدول كلن كلمات مؤنث وهاي اكتر علامه بتساعدنا نفرق المؤنث عن المذكر تاني علامه كمان ممكن ببعض الكلمات تدلنا انن مؤنث هي الالف الممدوده باخر الكلمه يعني ال واقفه متل صحرا او يعني الdesert اشيا و كهربا مثلا منقول انقطعت الكهربا مش انقطع الكهربا The second sign which could also in some words indicate that they are feminine is Al alef Al Mamdoodeh ا at the end of the word which means the standing like desert things and electricity kahraba For example we say n ata et al kahraba and not n ata al kahraba تالت علامه هي الالف المقصوره اخر الكلمه بتكون ببعض الكلمات علامه علي التانيث مثلا اسم ليلي او ندا او The third sign is the Al alef Al maqsoura ي at the end of the word which in some words is a sign of feminine Like for example the name of Layla Nada or Huda and these are names of girls كل شي غير هيك بكون مذكر طبعا متل اي لغه تانيه بالعالم في دايما استثناءات عن هاي القواعد وهيدول ما منكتسبن غير بال ممارسه وال حفظ استثناءات يعني exceptions بالانكليزي بتسمحولي هلا بمحادثه قصيره مع زميلي خالد ل نركز كل شي حكيناه مرحبا مريم ومستمعيننا كلمه محادثه هي مؤنث مزبوط مزبوط ميه بالميه لانا بتخلص بتاء مربوطه هيدي اسهل واوضح قاعده طيب مريم حطيلنا هي بجمله الي وللمستمعين وبعدين بدليا لحالا بكلمه مذكر عشان نشوف كيف الكلمات اللي معا بالجمله بيتغيرو فكره حلوه خالد مثلا منقول هيدي المحادثه البسيطه بتحتوي علي معلومات مهمه كتير رح قول نفس هيدي الجمله واستعمل كلمه كتاب بدل محادثه لان كتاب هي كلمه مذكر الجمله بتصير هيدا الكتاب ال بسيط بيحتوي علي معلومات مهمه كتير ممتاز ال مثال وبتحتوي صارت بيحتوي كلن هالكلمات اللي عم يشيرو للمحادثه قلبناهن للمذكر لمن صرنا عم نحكي عن الكتاب اللي هو مذكر تماما طيب كلمه سما او يعني سماء بال فصحه هي مذكر او مؤنث الف ممدوده باخره ساعدتني اكتر لاعرفها اذا مذكر او مثلا منقول اليوم بينما اذا بدلناها بكلمه والطقس مذكر الجمله بتصير شوفو الطقس اديش حلو وصافي اليوم Feminine also especially that it has an alef mamdoodeh ا at the end which helped me more to tell if it is masculine or feminine For example we say Look at how beautiful and clear the sky is today Whereas if we replaced it with the word weather and weather is masculine the sentence becomes Look at how beautiful and clear the weather is today يعني صفه حلوه للسما صارت حلو بالمذكر مع كلمه الطقس اللي هي مذكر ونفس الشي صافيه صارت صافي طيب كلمه
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0006_000343500-000345460.wav,مؤنث او ذكري
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0007_000347660-000352380.wav,انا بعرفا مؤنث ومن لفظا كمان هيك مبين بتخلص Zekra I know it to be feminine and from its pronunciation it seems so as well Does it end with alef maqsoura ي
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0008_000355339-000364700.wav,صح فاذا تاكدت اكتر انا مؤنث اذا مثلا حدا ذكر قدامي حدا صار معي من زمان وبحبه كتير
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0009_000367279-000373579.wav,بينما اذا بدلت كلمه ذكري بكلمه صديق وكلمه صديق مذكر ال جمله بتصير هيدا الصديق غالي كتير عقلبي هيدي
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0010_000382739-000398540.wav,شكرا عهالامثله الممتازه والواضحه خالد وفي كلمات بتكون استثناء عن القاعده مثلا كلمه عين ما فيا لا تاء مربوطه ولا الف مقصوره ولا الف ممدوده بس هي مؤنث منقول هيدا
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0011_000401420-000418260.wav,او مثلا كلمه حرب منقول الحرب خلصت لانا مؤنث وما منقول الحرب خلص وحتي مريم في كلمات بتزبط نحكي عنا بالمؤنث او بالمذكر والتنين بكونو صح وهيدول قلال
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0012_000417260-000436563.wav,يعني مثلا كلمه طريق اغلب الناس بيتعبروا
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0013_000435563-000457799.wav,مذكر بس هي مسموح كمان ينحكي عنا بالمؤنث بعتقد هيك منكون غطينا اهم الامور بالمذكر والمؤنث باللغه شكرا كتير الك ع مساهمتك بهالحلقه وهلا مستعميننا عاللانغويج وايف برجع لالكن بالحكي لاشكركن علي استماعكن غطينا بهالحلقه اهم الامور اللي بتساعدنا نفرق بين المذكر والمؤنث وكيف نتعاطي معن بالجمله وقلنا انو عنا تلات علامات بتساعدنا نعرف الكلمات المؤنثه
C:\Users\user\Desktop\audio\audio\026_episode-68-masculine-and-feminine-words\8141311-feminine-and-masculine-words_chunk0014_000459080-000484239.wav,المربوطه بشكل والالف المقصوره والالف الممدوده ببعض الكلمات كل شي غيرن بكون مذكر واكيد في دايما استثناءات ولمن نحكي سواء عن مؤنث او عن مذكر كل الكلمات ال باقيه بالجمله لازم تلائمن بتمني تكونو استفدتو من هالحلقه ضلو بخير How would you use the word lawha لوحه painting in a sentence and is it feminine or masculine How would you use the word aleb قلب heart in a sentence and is it feminine or masculine ه علبه عصايه
C:\Users\user\Desktop\audio\audio\027_episode-67-farewells\8092221-farewell_chunk0000_000000000-000005493.wav,مرحبا واهلا وسهلا فيكن بحلقه جديده من لانغويج وايف
C:\Users\user\Desktop\audio\audio\027_episode-67-farewells\8092221-farewell_chunk0001_000007039-000019557.wav,انا لين واليوم رح خبركن عن تجربه صارت معي شخصيا هالتجربه كثير من العيال اللبنانيه
C:\Users\user\Desktop\audio\audio\027_episode-67-farewells\8092221-farewell_chunk0002_000022840-000026649.wav,اليوم رح احكيلكن عن النهار
C:\Users\user\Desktop\audio\audio\027_episode-67-farewells\8092221-farewell_chunk0003_000029500-000047233.wav,بعدني متذكرتو كتير منيح وبكل تفاصيلو مع انو صار مارق علي سفر وائل ثلاثة سنين اول شي رح اخبركن شوي عن عيلتي ورح
C:\Users\user\Desktop\audio\audio\027_episode-67-farewells\8092221-farewell_chunk0004_000049479-000054963.wav,كيف جهزت العيله لسفره وكيف
C:\Users\user\Desktop\audio\audio\027_episode-67-farewells\8092221-farewell_chunk0005_000056621-000080860.wav,كتير من الشعب اللبناني بحب العلم وبيسعي وراه وبشوفو الطريق يللي رح يوصلو لانو يزيد مركزو الاجتماعي والاقتصادي و يامن لو مستقبل احسن وكتير من الشباب اللبناني عندو طموح وبحب يضل يتعلم اكتر واكتر
C:\Users\user\Desktop\audio\audio\027_episode-67-farewells\8092221-farewell_chunk0006_000080300-000091360.wav,بحاول انو يوصل ل مراتب عاليه بالعلم وياخد شهادات مهمه ومن بين هالاشخاص هو
C:\Users\user\Desktop\audio\audio\027_episode-67-farewells\8092221-farewell_chunk0007_000093300-000105497.wav,لخبركن شوي عن عيلتي بالاول هو خي الاكبر مني بسنه وعنده اخت اسمها ندا تزوجت
C:\Users\user\Desktop\audio\audio\027_episode-67-farewells\8092221-farewell_chunk0008_000107500-000135139.wav,وبما اني بقيت انا وخيي بالبيت بعد ما تزوجت اختي صرنا انا وياه كتير قراب من بعض وصرنا نقضي وقت اكتر سوا نضهر وناكل و نتحدث سوا وبعد ما خلص خيي دراستو بالجامعه قرر انو يكفي وياخد شهاده الدكتوراه برات لبنان
