path,text
001/001_20020718_141756_013.wav,على شارع رباط يعني   ثالث شارع عاليمين
001/001_20020718_141756_014.wav,  والله أنا عندي بكالوريوس بالفلسفة
001/001_20020718_141756_015.wav,أنا مسلمة والحمد لله
001/001_20020718_141756_016.wav,أنا   بعلم بالعقبة بعلم أولاد صغار
001/001_20020718_141756_017.wav,دخلي الشهري حوالي مئة دينار بالشهر
001/001_20020718_141756_018.wav,  أنا أنا لسا ما تجوزت عم بدور
001/001_20020718_141756_019.wav,ما عندي أولاد بس أنا بحب الأولاد الصغار كثير
001/001_20020718_141756_020.wav,  عندي ثمان   يعني ثمانية لأنهم إخواني وأخواتي وأمي وأبوي ثمانية بيطلعوا
001/001_20020718_141756_021.wav,ستة
001/001_20020718_142117_000.wav,إسم عائلتي ناصر
001/001_20020718_142117_001.wav,إسم أبوي   سميح
001/001_20020718_142117_002.wav,إسمي الأول   مها
001/001_20020718_142117_003.wav,الماما إسمها فرح زائد
001/001_20020718_142117_004.wav,أنا ولدت سنة الثمانين
001/001_20020718_142117_005.wav,أنا ولدت في   مدينة     إسمها خان_يونس
001/001_20020718_142117_006.wav,أنا هلق عمري إثنين وعشرين سنة
001/001_20020718_142117_007.wav,يعني طولي حوالي مئة وأربعة وستين سنتيمتر هيك شيء
001/001_20020718_142117_008.wav,آ أنا بحبش أقول قديش وزني بس يعني وزني خمسة وستين كيلو
001/001_20020718_142117_009.wav,أنا لبنانية
001/001_20020718_142117_010.wav,أنا بعيش في طرابلس
001/001_20020718_142117_011.wav,أنا   بعيش على شارع عودة
001/001_20020718_142117_012.wav,أجيت هون سنة الخمسة وثمانين
001/001_20020718_142117_013.wav,بيتي على شارع عودة
001/001_20020718_142117_014.wav,عندي بكالوريوس عربي لغة عربية بحب الأدب يعني القواعد وهذه الأشياء
001/001_20020718_142117_015.wav,أنا مسلمة
001/001_20020718_142117_016.wav,أنا بعلم بطرابلس
001/001_20020718_142117_017.wav,دخلي حوالي ست مئة ألف ليرة بالشهر
001/001_20020718_142117_018.wav,  أنا عزباء
001/001_20020718_142117_019.wav,عند ما عندي أولاد لسا
001/001_20020718_142117_020.wav,ثلاث أشخاص
001/001_20020718_142117_021.wav,سبعة سبع إخوة وأخوات
001/001_20020718_142421_000.wav,إسم عائلتي شمالي
001/001_20020718_142421_001.wav,إسم البابا إسمه سمير
001/001_20020718_142421_002.wav,أنا إسمي مرار سووري إسمي مرام
001/001_20020718_142421_003.wav,إسم الماما نبيلة حبيب
001/001_20020718_142421_004.wav,  تاريخ ميلادي سبعة ثمانية ألف وتسع مئة وواحد وسبعين
001/001_20020718_142421_005.wav,أنا ولدت بالكويت
001/001_20020718_142421_006.wav,أنا عمري هلق واحد وثلاثين سنة
001/001_20020718_142421_007.wav,طولي حوالي مئة وسبعين سنتيمتر يعني
001/001_20020718_142421_008.wav,وزني حوالي   خمسين كيلو
001/001_20020718_142421_009.wav,أنا   أنا أردنية
001/001_20020718_142421_010.wav,أنا بعيش بعمان
001/001_20020718_142421_011.wav,أنا عايشة على جبل   في في جبل عمال
001/001_20020718_142421_012.wav,أجيت هون سنة الثمانين يعني
001/001_20020718_142421_013.wav,  قدام مدرسة الفرير يعني إذا بتعرفوا وين مدرسة الفرير قدامها بالضبط
001/001_20020718_142421_014.wav,أنا أنا دارسة بكالوريوس عندي بكالوريوس   تربية وتعليم
001/001_20020718_142421_015.wav,أنا مسيحية
001/001_20020718_142421_017.wav,والله   بعمل مئتين دينار بالشهر كانوا أول شيء يعطوني مئة وعشرين هلق صار مئتين يعني
001/001_20020718_142421_018.wav,  أنا عزباء
001/001_20020718_142421_019.wav,ما عندي أولاد
001/001_20020718_142421_020.wav,أربع أشخاص
001/001_20020718_142421_021.wav,خمسة خمس أولاد هم خمس   إخوان وأخوات
001/001_20020718_142804_000.wav,إسم عائلتي عابدين
001/001_20020718_142804_001.wav,إسم البابا زيد
001/001_20020718_142804_002.wav,إسمي منى
001/001_20020718_142804_003.wav,الماما إسمها نهى نفاع
001/001_20020718_142804_004.wav,أنا   عيد ميلادي   أربعة خمسة سنة الثمانين
001/001_20020718_142804_005.wav,أنا ولدت بحمص
001/001_20020718_142804_006.wav,عمري هلق إثنين وعشرين سنة
001/001_20020718_142804_007.wav,طولي   حوالي مئة وإثنين وسبعين سنتي
001/001_20020718_142804_008.wav,خمسين كيلو
001/001_20020718_142804_009.wav,  سوريا
001/001_20020718_142804_010.wav,أنا عايشة     بحمص
001/001_20020718_142804_011.wav,أنا عايشة بضاحية المهندسين
001/001_20020718_142804_012.wav,جئت هون سنة الثمانين يعني لما خلقت
001/001_20020718_142804_013.wav,  بيتي على شارع     شارع   بشارع دمشق إسمه
001/001_20020718_142804_014.wav,  أنا عندي بكالوريوس   شو بيسموه   بالتمريض
001/001_20020718_142804_015.wav,أنا مسلمة
001/001_20020718_142804_016.wav,أنا بشتغل   كممرضة في حمص
001/001_20020718_142804_017.wav,يعني بعمل حوالي أربع آلاف   ليرة سورية بالشهر
001/001_20020718_142804_018.wav,أنا   عزباء
001/001_20020718_142804_019.wav,عندي ما عندي أولاد
001/001_20020718_142804_020.wav,ثلاث أشخاص
001/001_20020718_142804_021.wav,عندي إثنين
001/001_20020718_143124_000.wav,خير
001/001_20020718_143124_001.wav,  إسمه نادر
001/001_20020718_143124_002.wav,نريمان
001/001_20020718_143124_003.wav,فادية خير
001/001_20020718_143124_004.wav,  ستطعشر سبعة ألف وتسع مئة وسبعة وستين
001/001_20020718_143124_005.wav,أنا بحلب
001/001_20020718_143124_006.wav,عمري خمسة وثلاثين سنة
001/001_20020718_143124_007.wav,طولي   سووري   طولي مئة وتسعة وستين سنتيمتر
001/001_20020718_143124_008.wav,ستين كيلو
001/001_20020718_143124_009.wav,  سوريا
001/001_20020718_143124_010.wav,أنا عايشة بالشام
001/001_20020718_143124_011.wav,    بالميدان القديم
001/001_20020718_143124_012.wav,من سنة السبعين
001/001_20020718_143124_013.wav,بيتي   عشارع   إسمه باب_البريد
001/001_20020718_143124_014.wav,عندي   ماجستير   بعلم النفس
001/001_20020718_143124_015.wav,أنا مسيحية
001/001_20020718_143124_016.wav,أنا معلمة   بالشام
001/001_20020718_143124_017.wav,يعني بعمل ثلاث مئة   ليرة سورية بالشهر
001/001_20020718_143124_018.wav,أنا     أنا مطلقة
001/001_20020718_143124_019.wav,عندي عندي إثنين ولد وبنت
001/001_20020718_143124_020.wav,إثنين أولادي
001/001_20020718_143430_000.wav,سعيد
001/001_20020718_143430_001.wav,مازن
001/001_20020718_143430_002.wav,نهى
001/001_20020718_143430_003.wav,إسمها   نادرة خالدي
001/001_20020718_143430_004.wav,  سنة الخمسة وخمسين
001/001_20020718_143430_005.wav,بإربد
001/001_20020718_143430_006.wav,عمري سبعة   سبعة وأربعين سنة
001/001_20020718_143430_007.wav,طولي حوالي   مئة وأربعة وستين سنتيمتر
001/001_20020718_143430_008.wav,سبعين كيلو
001/001_20020718_143430_009.wav,    الأردن
001/001_20020718_143430_010.wav,في مأدبا
001/001_20020718_143430_011.wav,الجزء   الشمالي من مأدبا
001/001_20020718_143430_012.wav,أجيت سنة الخمسة وخمسين
001/001_20020718_143430_013.wav,  بيتي   بمأدبا عشارع إسمه شارع نور
001/001_20020718_143430_014.wav,عندي بكالوريوس   علوم سياسية
001/001_20020718_143430_015.wav,ديني أنا مسيحية
001/001_20020718_143430_016.wav,أنا   بشتغل   معلمة في مأدبا
001/001_20020718_143430_017.wav,يعني مئتين دينار بالشهر
001/001_20020718_143430_018.wav,أنا مطلقة
001/001_20020718_143430_019.wav,خمسة الله يخلي لي إياهم
001/001_20020718_143430_020.wav,  حوالي ست أشخاص
001/001_20020718_143430_021.wav,أربعة
001/001_20020906_145002_000.wav,إسمي عبلة عابدين
001/001_20020906_145002_001.wav,عمري سبعة وخمسين سنة
001/001_20020906_145002_002.wav,آ والله في وجع حاد في صدري
001/001_20020906_145002_003.wav,بالصدر بنصف الصدر
001/001_20020906_145002_004.wav,آ بدخن
001/001_20020906_145002_005.wav,بدخن كل يوم
001/001_20020906_145002_006.wav,بدخن ثلاث باكيتات في اليوم
001/001_20020906_145002_007.wav,آ والله لساتني بدخن
001/001_20020906_145002_008.wav,والله زي العمى
001/001_20020906_145002_009.wav,آ في حمى يعني   بالليل خاصة
001/001_20020906_145002_010.wav,آ والله مبارح   يعني عرق شيء مش معقول
001/001_20020906_145002_011.wav,آ نزل وزني حوالي عشرة كيلو
001/001_20020906_145002_012.wav,نومي مش منيح بقدرش أنام بالمرة
001/001_20020906_145002_013.wav,آ كاحلي   اليمين متورم أكثر من كاحلي الشمال وإجريي برضو متورمين وبيوجعوني كثير
001/001_20020906_145514_000.wav,  نعم
001/001_20020906_145514_001.wav,والله رأسي بيوجعني كثير
001/001_20020906_145514_002.wav,والله رأسي بيوجعني يعني بقول عشرة أو حتى أكثر
001/001_20020906_145514_003.wav,والله صارت الحادثة قبل أسبوع
001/001_20020906_145514_004.wav,لا عادةً ما بيوجعني رأسي بالمرة
001/001_20020906_145514_005.wav,والله في حمى وبرضو رقبتي بتوجعني كثير بس ما عندي حساسية
001/001_20020906_145514_006.wav,آ حاسة أنه أصابيع إيديي وأصابيع إجريي متخدرين وكأنهم متنملين
001/001_20020906_145514_007.wav,لا والله الرؤية مغبشة
001/001_20020906_145514_008.wav,آ لما أقح بحس حالي كأنه رأسي راح ينفجر
002/002_20020531_093700_000.wav,إسم عائلتي نصر_الله
002/002_20020531_093700_001.wav,إسمه سعاد نصر_الله
002/002_20020531_093700_002.wav,إنتصار
002/002_20020531_093700_003.wav,    إسم أمي قبل الزواج   نهاية واصف واصف
002/002_20020531_093700_004.wav,  خلقت بألف وتسع مئة وإثنين وأربعين
002/002_20020531_093700_005.wav,خلقت بكرك
002/002_20020531_093700_006.wav,عمري ستين   سنة
002/002_20020531_093700_007.wav,طولي متر وربع
002/002_20020531_093700_008.wav,خمسين كيلو
002/002_20020531_093700_009.wav,  عندي جنسية من من عمان من الأردن
002/002_20020531_093700_010.wav,عايشة بعمان
002/002_20020531_093700_011.wav,عايشة بجبل عمان
002/002_20020531_093700_012.wav,جئت لهون بألف وتسع مئة وأربعة وأربعين
002/002_20020531_093700_013.wav,بيتي حد   حاووز
002/002_20020531_093700_014.wav,  مش مش دارسة وما وصلت على الهايسكول
002/002_20020531_093700_015.wav,أنا مسيحية
002/002_20020531_093700_016.wav,بشتغل بالبيت بنظف وبطبخ بعمان
002/002_20020531_093700_017.wav,بعمل   مئة دينار   بالشهر
002/002_20020531_093700_018.wav,جوزي توفى
002/002_20020531_093700_019.wav,عندي ولدين
002/002_20020531_093700_020.wav,إثنيناتهم ساكنين معي
002/002_20020531_093700_021.wav,عندي ثمان   خي وأخت 
002/002_20020531_094631_000.wav,إسم عائلتي ناصر
002/002_20020531_094631_001.wav,  بيي إسمه عزيز ناصر
002/002_20020531_094631_002.wav,إسمي محاسن
002/002_20020531_094631_003.wav,إسم أمي فرح زائد
002/002_20020531_094631_004.wav,  ولدت بألف وتسع مئة وثمانين
002/002_20020531_094631_005.wav,بعقبة  
002/002_20020531_094631_006.wav,عمري إثنين وعشرين سنة
002/002_20020531_094631_007.wav,طولي مئة وأربعة وأربعين سنتيمتر
